trial_type_id,full_phrase,full_phrase_language,point_of_disambiguation,vanilla_trial,target_side,lab_trial_id,condition,dataset_id,distractor_id,target_id,aoi_region_set_id,trial_type_aux_data
476,Look! She can rowd,eng,14823,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
477,Look! She can rowd,eng,14823,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
478,Look! She can rowd,eng,14824,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
479,Look! She can rowd,eng,14824,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
480,Look! She can rowd,eng,14825,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
481,Look! She can rowd,eng,14826,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
482,Look! She can rowd,eng,14827,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
483,Look! She can rowd,eng,14828,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
484,Look! She can rowd,eng,14828,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
485,Look! She can rowd,eng,14829,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
486,Look! She can rowd,eng,14830,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
487,Look! She can rowd,eng,14832,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
488,Look! She can rowd,eng,14833,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
489,Look! She can rowd,eng,14834,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
490,Look! She can rowd,eng,14834,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
491,Look! She can rowd,eng,14840,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
492,Look! She can rowd,eng,14842,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
493,Look! She can rowd,eng,14849,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
494,Look! She can rowd,eng,14849,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
495,Look! She can rowd,eng,14853,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
496,Look! She can rowd,eng,14858,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
497,Look! She can rowd,eng,14861,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
498,Look! She can rowd,eng,14877,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
499,Look! She can rowd,eng,14879,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
500,Look! She can rowd,eng,14879,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
501,Look! She can rowd,eng,14886,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
502,Look! She can rowd,eng,14887,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
503,Look! She can rowd,eng,14894,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
504,Look! She can rowd,eng,14898,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
505,Look! She can rowd,eng,14899,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
506,Look! She can rowd,eng,14902,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
507,Look! She can rowd,eng,14904,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
508,Look! She can rowd,eng,14905,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
509,Look! She can rowd,eng,14905,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
510,Look! She can rowd,eng,14907,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
511,Look! She can rowd,eng,14908,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
512,Look! She can rowd,eng,14909,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
513,Look! She can rowd,eng,14911,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
514,Look! She can rowd,eng,14911,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
515,Look! She can rowd,eng,14912,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
516,Look! She can rowd,eng,14912,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
517,Look! She can rowd,eng,14913,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
518,Look! She can rowd,eng,14914,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
519,Look! She can rowd,eng,14914,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
520,Look! She can rowd,eng,14915,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
521,Look! She can rowd,eng,14915,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
522,Look! She can rowd,eng,14916,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
523,Look! She can rowd,eng,14916,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
524,Look! She can rowd,eng,14917,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
525,Look! She can rowd,eng,14918,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
526,Look! She can rowd,eng,14919,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
527,Look! She can rowd,eng,14920,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
528,Look! She can rowd,eng,14921,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
529,Look! She can rowd,eng,15719,FALSE,right,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
530,Look! She can rowd,eng,16789,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
531,Look! She can rowd,eng,17837,FALSE,left,read_can-rowd_clean_distractor,mispronounced x irregular,0,2,13,0,NA
532,Look! She can run,eng,14808,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
533,Look! She can run,eng,14810,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
534,Look! She can run,eng,14810,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
535,Look! She can run,eng,14811,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
536,Look! She can run,eng,14811,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
537,Look! She can run,eng,14812,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
538,Look! She can run,eng,14812,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
539,Look! She can run,eng,14813,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
540,Look! She can run,eng,14813,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
541,Look! She can run,eng,14814,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
542,Look! She can run,eng,14814,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
543,Look! She can run,eng,14815,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
544,Look! She can run,eng,14815,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
545,Look! She can run,eng,14816,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
546,Look! She can run,eng,14816,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
547,Look! She can run,eng,14817,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
548,Look! She can run,eng,14818,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
549,Look! She can run,eng,14818,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
550,Look! She can run,eng,14819,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
551,Look! She can run,eng,14819,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
552,Look! She can run,eng,14820,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
553,Look! She can run,eng,14820,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
554,Look! She can run,eng,14821,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
555,Look! She can run,eng,14822,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
556,Look! She can run,eng,14823,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
557,Look! She can run,eng,14824,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
558,Look! She can run,eng,14824,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
559,Look! She can run,eng,14825,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
560,Look! She can run,eng,14825,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
561,Look! She can run,eng,14826,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
562,Look! She can run,eng,14826,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
563,Look! She can run,eng,14828,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
564,Look! She can run,eng,14829,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
565,Look! She can run,eng,14830,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
566,Look! She can run,eng,14830,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
567,Look! She can run,eng,14831,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
568,Look! She can run,eng,14833,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
569,Look! She can run,eng,14835,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
570,Look! She can run,eng,14836,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
571,Look! She can run,eng,14838,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
572,Look! She can run,eng,14839,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
573,Look! She can run,eng,14845,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
574,Look! She can run,eng,14847,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
575,Look! She can run,eng,14852,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
576,Look! She can run,eng,14862,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
577,Look! She can run,eng,14865,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
578,Look! She can run,eng,14886,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
579,Look! She can run,eng,14887,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
580,Look! She can run,eng,14895,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
581,Look! She can run,eng,14897,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
582,Look! She can run,eng,14899,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
583,Look! She can run,eng,14900,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
584,Look! She can run,eng,14900,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
585,Look! She can run,eng,14904,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
586,Look! She can run,eng,14905,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
587,Look! She can run,eng,14906,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
588,Look! She can run,eng,14907,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
589,Look! She can run,eng,14909,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
590,Look! She can run,eng,14909,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
591,Look! She can run,eng,14910,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
592,Look! She can run,eng,14911,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
593,Look! She can run,eng,14911,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
594,Look! She can run,eng,14912,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
595,Look! She can run,eng,14912,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
596,Look! She can run,eng,14913,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
597,Look! She can run,eng,14913,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
598,Look! She can run,eng,14914,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
599,Look! She can run,eng,14914,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
600,Look! She can run,eng,14915,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
601,Look! She can run,eng,14915,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
602,Look! She can run,eng,14916,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
603,Look! She can run,eng,14916,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
604,Look! She can run,eng,14917,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
605,Look! She can run,eng,14917,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
606,Look! She can run,eng,14918,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
607,Look! She can run,eng,14920,TRUE,right,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
608,Look! She can run,eng,14921,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
609,Look! She can run,eng,14925,TRUE,left,run_can-run_jump_distractor,correctly pronounced x irregular,0,8,16,0,NA
610,She's about to drink it,eng,14808,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
611,She's about to drink it,eng,14809,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
612,She's about to drink it,eng,14811,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
613,She's about to drink it,eng,14812,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
614,She's about to drink it,eng,14812,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
615,She's about to drink it,eng,14813,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
616,She's about to drink it,eng,14814,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
617,She's about to drink it,eng,14815,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
618,She's about to drink it,eng,14816,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
619,She's about to drink it,eng,14816,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
620,She's about to drink it,eng,14817,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
621,She's about to drink it,eng,14817,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
622,She's about to drink it,eng,14818,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
623,She's about to drink it,eng,14818,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
624,She's about to drink it,eng,14819,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
625,She's about to drink it,eng,14820,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
626,She's about to drink it,eng,14820,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
627,She's about to drink it,eng,14821,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
628,She's about to drink it,eng,14821,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
629,She's about to drink it,eng,14822,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
630,She's about to drink it,eng,14822,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
631,She's about to drink it,eng,14823,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
632,She's about to drink it,eng,14823,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
633,She's about to drink it,eng,14824,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
634,She's about to drink it,eng,14824,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
635,She's about to drink it,eng,14825,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
636,She's about to drink it,eng,14825,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
637,She's about to drink it,eng,14826,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
638,She's about to drink it,eng,14826,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
639,She's about to drink it,eng,14827,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
640,She's about to drink it,eng,14828,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
641,She's about to drink it,eng,14828,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
642,She's about to drink it,eng,14829,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
643,She's about to drink it,eng,14829,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
644,She's about to drink it,eng,14830,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
645,She's about to drink it,eng,14830,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
646,She's about to drink it,eng,14834,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
647,She's about to drink it,eng,14834,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
648,She's about to drink it,eng,14839,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
649,She's about to drink it,eng,14846,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
650,She's about to drink it,eng,14854,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
651,She's about to drink it,eng,14858,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
652,She's about to drink it,eng,14860,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
653,She's about to drink it,eng,14862,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
654,She's about to drink it,eng,14879,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
655,She's about to drink it,eng,14889,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
656,She's about to drink it,eng,14891,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
657,She's about to drink it,eng,14891,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
658,She's about to drink it,eng,14895,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
659,She's about to drink it,eng,14903,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
660,She's about to drink it,eng,14903,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
661,She's about to drink it,eng,14904,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
662,She's about to drink it,eng,14905,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
663,She's about to drink it,eng,14905,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
664,She's about to drink it,eng,14907,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
665,She's about to drink it,eng,14908,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
666,She's about to drink it,eng,14909,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
667,She's about to drink it,eng,14910,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
668,She's about to drink it,eng,14911,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
669,She's about to drink it,eng,14911,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
670,She's about to drink it,eng,14912,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
671,She's about to drink it,eng,14912,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
672,She's about to drink it,eng,14913,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
673,She's about to drink it,eng,14913,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
674,She's about to drink it,eng,14914,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
675,She's about to drink it,eng,14914,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
676,She's about to drink it,eng,14915,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
677,She's about to drink it,eng,14915,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
678,She's about to drink it,eng,14916,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
679,She's about to drink it,eng,14916,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
680,She's about to drink it,eng,14917,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
681,She's about to drink it,eng,14917,TRUE,right,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
682,She's about to drink it,eng,14923,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
683,She's about to drink it,eng,14932,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
684,She's about to drink it,eng,15855,TRUE,left,drink_about-drink_kiss_distractor,correctly pronounced x irregular,0,11,3,0,NA
